@relation german-weka.filters.unsupervised.instance.Randomize-S9-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute class {p,m}

@data
-0.11571,0.567207,0.337803,-0.032268,0.162851,-0.176212,-0.080165,-0.21932,-0.242765,-0.076636,0.035293,0.154028,-0.123021,0.116214,0.03378,-0.177725,0.423514,-0.107895,0.305031,-0.04941,m
0.225799,-0.279751,-0.100511,-0.025577,-0.189032,-0.139676,-0.229796,-0.351687,-0.192429,-0.060746,0.027975,-0.257771,-0.219805,0.092118,-0.349689,-0.140875,-0.275755,0.465586,-0.164454,-0.039165,p
0.107312,0.240812,0.427969,-0.032896,-0.028776,-0.223246,0.427969,0.29319,0.143401,-0.097091,0.335349,-0.108908,0.322573,0.147234,0.042797,-0.225163,0.046949,-0.136694,-0.262849,-0.062598,p
-0.184471,-0.182995,0.197753,-0.026269,-0.099909,-0.103156,-0.169713,-0.128392,0.066262,-0.044863,0.154955,-0.190374,0.05785,0.068033,0.019775,-0.104041,-0.203656,0.343853,-0.121456,0.75264,p
0.27056,-0.176702,0.320841,-0.006944,-0.099604,-0.167364,0.122111,-0.208307,0.107506,-0.072788,0.033521,-0.30887,0.282532,0.110379,0.032084,-0.168801,-0.330419,0.557881,-0.197054,-0.046929,p
-0.351496,0.072268,-0.402112,-0.035993,-0.078454,0.159158,-0.089421,0.258139,0.126257,-0.085484,0.295257,-0.362744,-0.334625,-0.269106,0.03768,-0.198244,0.041336,-0.120352,0.340248,-0.055115,p
-0.111568,-0.179384,-0.122263,-0.025036,-0.153862,0.444813,-0.077295,-0.211469,0.452105,-0.073892,-0.405922,-0.313557,-0.225323,0.112054,0.032571,-0.171362,0.035731,-0.104033,0.294111,-0.047641,m
-0.090702,-0.145835,0.264794,-0.035174,-0.010315,-0.138128,-0.227249,-0.34779,0.088726,-0.060073,0.027665,-0.254914,0.233177,-0.46833,0.026479,0.203536,-0.272699,0.460426,-0.162631,-0.038731,p
-0.110593,0.061923,0.101196,0.011083,0.122881,0.440927,-0.07662,0.221186,0.108184,-0.073247,-0.184563,-0.082162,0.030841,-0.571036,0.032286,0.248172,0.404785,-0.103124,0.291542,-0.047225,p
-0.306367,-0.26225,0.328425,-0.043627,-0.220584,-0.17132,0.328425,0.224996,0.110047,-0.074508,0.257348,-0.31617,0.247544,0.112988,0.032843,0.252446,-0.338229,-0.1049,-0.201712,-0.048038,p
-0.088617,0.434396,0.081087,0.008881,0.233609,0.353309,-0.061395,0.177234,0.086686,-0.058692,0.202718,0.301181,0.041702,0.089003,0.389991,-0.136111,0.028381,0.449841,0.233609,-0.037841,p
-0.087657,0.001528,-0.09606,0.008785,-0.034184,-0.0127,0.255906,0.175315,-0.45452,-0.058056,-0.146287,0.116686,0.427783,-0.45261,-0.334206,0.196704,-0.263545,-0.081737,-0.157172,-0.037431,m
0.08915,-0.063944,-0.133459,-0.033962,-0.020881,-0.185463,-0.305125,-0.466974,-0.255509,-0.080659,-0.443095,-0.090476,0.220486,-0.253917,0.035554,-0.187055,-0.36615,-0.11356,-0.218363,-0.052004,p
0.260454,-0.170102,-0.115937,-0.035265,-0.067534,0.421798,-0.265064,-0.200527,0.428712,-0.070069,0.242015,0.14083,-0.193382,0.106256,-0.403358,-0.162496,0.033882,-0.09865,0.278893,-0.045176,p
-0.237795,-0.140394,-0.095689,-0.02435,-0.133546,-0.132975,-0.060495,0.174636,0.085416,0.738115,-0.317694,-0.06487,-0.243502,0.087699,0.025492,-0.134116,-0.262525,-0.081421,-0.156564,-0.037286,p
-0.286045,-0.055149,-0.537765,0.010526,-0.01357,-0.159956,0.116706,0.005515,0.102747,-0.069566,-0.382156,-0.078033,-0.091534,-0.542341,0.030664,-0.161329,0.033639,-0.097942,0.276892,-0.044852,p
0.335209,0.22367,0.397504,-0.030554,0.281813,-0.207355,0.151289,0.007149,0.133193,0.530994,-0.22723,0.18125,0.064075,0.136753,0.03975,-0.209135,0.043607,-0.126964,-0.244139,-0.058142,p
0.294313,-0.192215,-0.131008,-0.026827,-0.236492,-0.182057,-0.082824,0.239097,0.116944,-0.079178,-0.199508,-0.335986,-0.127101,-0.617276,0.034901,0.268268,0.038287,-0.111474,-0.214354,-0.051049,p
-0.337237,-0.199105,0.361518,-0.041278,-0.178061,-0.188583,0.361518,0.247667,0.121135,-0.082016,0.037771,-0.348028,0.437059,0.124373,0.036152,-0.190202,0.039659,-0.11547,-0.222037,-0.052879,p
-0.446399,0.09178,-0.179631,-0.036783,0.049282,-0.249626,-0.113564,-0.310693,-0.343906,-0.108564,0.374975,0.2182,-0.23677,0.164632,0.047854,-0.251769,0.052496,-0.152847,-0.293909,-0.069995,p
0.356458,-0.076023,0.422703,-0.009148,-0.157409,-0.020977,-0.100313,0.289583,-0.303778,-0.095897,-0.241634,-0.40693,-0.153939,0.145422,0.04227,0.324913,0.046371,-0.135012,-0.259615,-0.061828,m
-0.115611,-0.185884,-0.126693,-0.025943,-0.223665,0.142561,-0.080096,0.231222,0.113092,-0.07657,0.035263,-0.324919,0.675026,0.116115,0.033751,-0.177572,-0.347588,-0.107803,-0.207293,-0.049368,m
-0.184938,-0.109188,0.198254,-0.026335,-0.060216,-0.103418,-0.047048,0.003566,0.06643,-0.044977,-0.11333,-0.190856,0.044977,0.068205,-0.258914,0.152389,-0.204172,0.344725,-0.121763,0.754548,p
0.274699,0.183295,0.325749,-0.025039,0.108421,-0.169924,0.123979,0.223163,-0.234102,-0.073901,0.255251,0.148532,-0.203958,0.112068,-0.425419,-0.171383,0.408402,-0.104045,0.294147,-0.047647,p
-0.065804,-0.105803,-0.072112,-0.014767,-0.110104,-0.100212,0.073116,0.131608,0.064371,0.556253,0.020071,-0.18494,-0.082434,0.066091,0.019211,0.147665,0.021075,-0.06136,-0.117989,0.731157,p
-0.074558,-0.039147,0.217663,-0.016731,-0.084953,-0.113542,0.217663,0.003915,-0.156425,0.630248,0.170557,-0.209541,0.177054,-0.384971,-0.284261,0.167308,-0.22416,-0.069522,0.196546,-0.031837,p
0.312626,-0.273063,-0.13916,-0.035412,-0.184532,-0.193385,-0.087978,0.253974,-0.266423,-0.084105,-0.211921,-0.356891,-0.232118,0.12754,-0.484155,-0.195045,0.040669,-0.11841,-0.227691,-0.054225,p
0.048423,-0.201764,-0.072491,-0.025653,-0.090794,0.263734,-0.165734,-0.253646,0.064708,-0.043812,-0.110394,-0.185911,-0.082867,0.066438,0.019312,-0.101602,-0.198881,0.335792,-0.118608,0.734996,p
0.107056,0.081885,0.42695,-0.032818,-0.013924,0.583073,-0.101321,0.007679,0.14306,-0.09686,-0.244062,0.194676,-0.127448,0.146883,0.042695,0.328178,0.046837,-0.136369,0.385529,-0.062449,p
0.085761,-0.061513,-0.128386,-0.032671,-0.036755,-0.178413,-0.081166,-0.222059,0.114603,-0.077593,-0.426251,-0.32926,-0.034713,0.117666,0.034202,-0.179944,-0.352231,0.594709,-0.210063,-0.050027,m
-0.082101,-0.087646,0.239686,-0.018424,-0.109826,0.327332,0.239686,0.164203,0.080313,0.694016,0.187813,-0.230742,0.227165,0.082459,0.023969,0.184236,0.026294,-0.076556,0.216433,-0.035059,p
-0.086061,0.607487,0.078748,-0.019312,0.275619,0.343118,-0.059624,-0.329993,0.084186,-0.056999,-0.313118,-0.24187,-0.140809,0.086436,0.025124,-0.132185,-0.258744,-0.080248,-0.154309,-0.036749,p
-0.306413,-0.180906,-0.123301,-0.025248,-0.153942,-0.171346,-0.077951,0.22503,-0.23606,-0.07452,-0.409368,0.149775,-0.269643,-0.580959,0.032847,-0.172817,0.036034,-0.104916,-0.201742,-0.048046,p
0.277486,0.306953,0.329054,-0.037571,0.212166,0.294675,0.329054,0.225427,0.110258,-0.074651,-0.188101,0.150039,0.053042,0.113204,0.032905,0.25293,0.412545,-0.105101,0.297131,-0.04813,p
-0.322922,0.066393,-0.129944,0.011884,0.302255,-0.180578,-0.082151,-0.224754,0.480509,-0.078535,-0.197887,0.157845,-0.330673,-0.247229,0.034617,-0.182128,-0.356506,-0.110569,-0.212612,-0.050634,p
-0.097869,-0.210449,0.285716,-0.006183,-0.161195,0.255865,0.285716,0.195737,0.095736,-0.064819,0.029851,0.332625,-0.066525,0.098295,0.430707,0.219618,0.031344,0.496805,-0.175481,-0.041791,m
0.314613,0.071554,-0.140044,-0.035638,-0.020631,0.157585,0.373081,0.255588,0.12501,-0.084639,0.038979,0.434333,-0.086867,0.128351,-0.487232,-0.196285,0.040928,-0.119163,0.336886,-0.05457,p
-0.2875,-0.2852,-0.11569,-0.04094,-0.21252,-0.16077,-0.2645,0.005543,0.10327,-0.06992,0.2415,-0.2967,0.11017,0.10603,0.03082,-0.16215,-0.3174,0.5359,0.2783,-0.04508,p
-0.309011,0.309011,-0.124346,-0.044003,0.526555,-0.172799,0.126077,-0.215072,0.110997,-0.075151,-0.412839,0.151045,-0.249681,0.113963,0.033126,-0.174282,0.03634,-0.105805,0.299123,-0.048453,m
-0.11092,-0.178341,-0.121552,-0.043015,-0.221356,-0.168917,0.123244,-0.21024,0.449478,-0.073463,0.033832,0.147651,-0.224014,-0.572722,0.032382,-0.170367,-0.333484,-0.103428,-0.198882,-0.047364,m
-0.275007,-0.125843,-0.110663,-0.039161,0.054781,-0.153784,-0.43341,-0.387209,0.098782,-0.066882,0.231005,0.343208,-0.261806,0.101422,0.444411,-0.155104,0.032341,-0.094162,-0.181064,-0.043121,p
0.342514,-0.073049,-0.152464,-0.03122,-0.130943,-0.211874,-0.348576,0.278255,0.136096,-0.092145,-0.506194,-0.391012,-0.067897,0.139734,0.040617,-0.213692,0.044557,-0.129731,-0.249459,-0.05941,p
-0.079048,-0.127097,-0.086625,-0.017738,-0.129163,-0.12038,0.230772,0.00415,0.320325,0.668204,0.02411,-0.222161,0.067509,-0.408156,0.023077,0.177384,-0.23766,-0.073709,-0.141735,-0.033755,p
0.072986,0.380134,0.291074,-0.033235,0.117298,-0.151836,0.291074,0.199407,0.097531,-0.066035,0.22808,0.338862,0.390995,0.100138,0.438783,-0.15314,0.031931,-0.09297,-0.178771,-0.042575,p
-0.085919,-0.045112,-0.094155,-0.01928,-0.130657,-0.130844,0.250831,0.171838,0.348168,0.726287,-0.143386,-0.241472,-0.058402,0.086293,0.025083,-0.131967,-0.258319,-0.080116,-0.154055,-0.036689,p
0.104545,0.388931,-0.156506,-0.032048,0.284075,-0.21749,-0.098944,0.285631,0.139704,-0.094588,-0.519611,0.190109,-0.314256,0.143438,0.041693,-0.219357,0.045738,-0.13317,-0.256072,-0.060984,p
0.365325,0.484944,-0.162618,-0.049464,-0.080501,0.182986,-0.102808,0.296786,0.14516,-0.098282,0.339461,0.197534,-0.326529,0.14904,0.043322,-0.227924,0.047525,-0.138371,-0.266073,-0.063366,p
-0.337409,-0.199207,-0.135774,-0.048047,-0.191109,-0.188679,-0.310417,0.006505,-0.25994,-0.082058,-0.450779,-0.348207,0.034551,0.124437,0.03617,-0.190299,-0.3725,-0.115529,-0.22215,-0.052906,m
-0.329845,-0.260446,0.353594,-0.027179,-0.19949,-0.184449,-0.083913,0.242238,0.11848,-0.080218,0.27707,-0.3404,-0.244613,0.121647,0.035359,0.271792,-0.364149,-0.112939,-0.21717,-0.05172,p
-0.120673,-0.194024,-0.132241,-0.046797,-0.118307,-0.18377,0.134081,0.006336,0.118044,-0.079923,0.27605,-0.089651,-0.128298,0.121199,-0.460083,-0.185348,0.038647,0.612568,0.318115,-0.051529,p
-0.275493,-0.273289,-0.110858,-0.028211,-0.222598,-0.154056,0.295329,-0.191743,-0.21224,-0.067,-0.368059,-0.075155,0.260066,-0.522335,0.029533,-0.155378,0.032398,-0.094329,0.266677,-0.043197,p
0.309434,-0.20209,-0.137739,-0.035051,-0.208389,0.154991,-0.08708,0.251381,-0.263703,-0.083246,0.287527,0.167313,-0.157455,0.126238,-0.479212,-0.193054,-0.377893,-0.117201,-0.225366,-0.053672,m
-0.140796,-0.150305,-0.154293,-0.054601,-0.069631,-0.020399,-0.097545,-0.266868,-0.295395,-0.09325,0.322082,0.187421,-0.203372,0.141409,-0.536803,0.315947,0.045091,-0.131287,0.371161,-0.060122,m
-0.348075,0.209959,-0.140065,-0.035643,0.303521,0.509582,0.373136,0.255626,0.125029,-0.084652,0.292383,-0.094955,-0.111384,0.12837,0.037314,-0.196314,0.040934,-0.119181,-0.229173,-0.054578,m
0.263328,-0.230004,-0.117216,-0.01841,-0.168017,-0.162891,-0.267989,-0.410139,-0.224412,-0.070842,0.244685,-0.300614,-0.256337,0.107429,-0.407809,-0.164289,0.034256,-0.099738,0.281971,-0.045675,p
-0.117934,0.13001,-0.129239,0.011819,-0.067574,-0.179599,-0.295478,0.235868,-0.247431,-0.078109,-0.429085,-0.087616,-0.080164,0.118448,0.03443,-0.181141,0.03777,0.598664,0.310894,-0.05036,p
0.387752,-0.16814,-0.172601,-0.009951,0.164366,-0.022819,-0.10912,0.00827,0.154072,-0.104316,-0.262848,-0.117012,0.134512,0.158189,0.045981,-0.241916,0.576482,-0.146866,0.415204,-0.067256,m
0.367774,-0.240192,-0.163708,-0.033523,-0.284455,-0.227499,0.436121,0.298776,0.146133,-0.098941,0.341737,0.198858,0.0703,0.150039,0.043612,-0.229452,0.047843,-0.139298,-0.267857,-0.063791,p
0.273716,0.302784,0.324584,0.011142,0.259183,0.443275,0.324584,0.222364,0.10876,-0.073637,0.254338,-0.312473,0.009665,0.111667,0.032458,0.249494,0.035607,-0.103673,-0.199353,-0.047476,p
-0.175882,-0.080484,-0.070775,-0.025046,0.284225,-0.098353,0.188546,-0.247642,-0.33488,-0.042775,0.147741,-0.047981,0.116926,0.064865,0.018855,-0.099198,0.236386,-0.060222,0.170254,0.717599,m
-0.107298,-0.056337,-0.117583,-0.012623,0.049792,-0.163401,-0.460515,-0.203374,-0.225114,-0.071064,0.245452,0.14283,0.647526,0.107765,0.031324,-0.164803,0.034363,-0.100051,0.282854,-0.045818,p
0.277584,0.063132,-0.351279,0.0113,-0.149109,-0.171709,0.125281,0.225506,0.110297,-0.074677,0.257932,0.150092,0.311975,-0.582189,0.032917,-0.173183,0.03611,-0.105138,0.297236,-0.048147,p
-0.179798,-0.17836,-0.072351,-0.025603,0.592615,-0.100543,0.192744,-0.253156,0.064584,-0.043727,0.151031,0.224388,0.40994,-0.340897,0.019274,-0.101406,0.241649,-0.061563,0.174045,-0.028192,m
0.320854,-0.06843,0.380482,-0.029246,-0.169797,0.34073,0.380482,0.260658,0.12749,-0.086318,0.298139,0.173488,0.260942,0.130897,0.038048,0.29246,0.041739,-0.121527,-0.233684,-0.055653,p
-0.10805,0.060499,0.315441,-0.006827,0.206214,-0.164547,-0.270714,-0.204801,-0.226694,-0.071563,0.247174,0.36723,-0.237758,0.108521,0.475516,0.242466,0.034604,-0.100753,0.284839,-0.046139,p
0.221415,0.440871,-0.098559,0.009013,0.044675,0.358575,-0.06231,0.179876,-0.466344,-0.059567,-0.150092,-0.252766,0.042324,-0.464385,0.026256,-0.13814,0.028804,-0.083864,-0.161261,-0.038405,m
0.103229,-0.074042,-0.154536,-0.054687,-0.142554,-0.214752,0.411686,0.007404,-0.295861,-0.093397,-0.235337,0.187716,-0.337951,0.141632,0.041169,-0.216596,0.516143,-0.131494,-0.252849,-0.060217,p
0.251687,-0.219836,0.29846,-0.006459,-0.159921,0.407599,0.29846,0.204467,-0.21449,-0.06771,0.233868,-0.075951,0.106688,0.102679,-0.38978,0.229413,-0.307369,-0.095329,-0.183308,-0.043655,p
0.327915,-0.069936,0.388855,-0.02989,-0.10621,-0.202843,-0.09228,-0.252466,-0.279453,-0.088218,-0.484618,0.177306,-0.269006,0.133778,0.038885,0.298896,0.042658,-0.124201,-0.238827,-0.056877,p
-0.088834,0.290306,0.25934,-0.019934,0.113993,-0.135283,0.098704,-0.168377,0.086898,0.750925,-0.14825,-0.249663,-0.179409,0.089221,0.025934,0.199343,0.02845,-0.082834,-0.159281,-0.037933,m
0.233011,0.052995,-0.103721,-0.036704,-0.137126,-0.144137,-0.065573,-0.179398,0.092586,0.800074,-0.157953,-0.266004,-0.082482,0.09506,0.027631,-0.145374,0.030312,-0.088256,0.249508,-0.040416,p
-0.110316,-0.298021,-0.120891,-0.024755,-0.102865,-0.167997,-0.27639,0.220631,0.447031,-0.073063,0.033647,0.146847,-0.117286,0.110796,-0.420594,-0.169439,0.40377,-0.102865,0.29081,-0.047106,p
-0.359097,-0.212011,-0.1445,-0.022695,-0.2574,-0.019104,-0.565936,0.263721,-0.276648,-0.087332,0.040219,-0.097962,-0.34186,0.132435,0.038495,-0.202531,0.04223,-0.122955,-0.236429,-0.056306,m
-0.135198,0.368187,0.394696,-0.030339,-0.097496,-0.20589,0.394696,0.270396,0.132253,-0.089543,0.309277,-0.379969,0.011753,0.135787,0.03947,-0.207657,0.043299,-0.126067,-0.242414,-0.057732,p
-0.140145,0.078469,-0.15358,-0.054348,0.026044,-0.020304,0.155717,-0.265635,0.137092,-0.092819,0.042746,0.186555,0.065951,-0.723625,0.040914,0.314487,0.044883,-0.13068,0.369446,-0.059844,p
-0.123932,-0.199263,-0.135812,-0.048061,-0.186843,0.324005,0.361805,0.247863,0.121232,-0.082081,0.283504,-0.348305,0.437406,0.124472,0.036181,-0.190353,0.039691,-0.115562,0.326705,-0.052921,p
-0.099083,0.269834,0.090664,0.00993,0.502971,-0.014355,0.110092,-0.379927,0.096924,-0.065624,0.030221,-0.073611,-0.086347,0.099515,0.028926,0.222343,-0.297897,0.502971,0.2612,-0.04231,p
-0.351098,0.072186,-0.401656,-0.049996,-0.094094,-0.018678,0.143248,-0.244364,0.126114,-0.085387,0.039323,0.171616,-0.087634,-0.665681,0.037638,-0.198019,0.041289,-0.120216,-0.231163,-0.055052,p
0.317346,0.072175,0.376322,-0.035947,0.05027,0.337005,-0.089306,0.257809,0.126096,-0.085375,0.294879,-0.36228,0.356663,0.129466,0.037632,-0.19799,0.041283,-0.120198,0.339813,-0.055044,p
-0.14355,-0.230805,-0.15731,-0.032213,-0.037842,-0.218608,0.1595,-0.272088,-0.301173,-0.095074,-0.522283,-0.40344,-0.234871,0.144175,0.041908,-0.220485,0.045973,-0.133855,-0.257389,-0.061298,p
-0.07975,0.390929,-0.087394,-0.017896,0.47259,0.208495,0.088611,-0.305793,0.078012,0.311006,-0.13309,0.271044,-0.130483,-0.411779,0.023282,0.178959,0.025541,-0.074363,0.210233,-0.034054,m
0.320239,0.354247,0.119027,-0.036275,0.4421,0.160403,0.144533,-0.246556,-0.272912,-0.086153,0.297568,0.173156,0.111092,0.130646,0.037975,0.2919,0.041659,-0.121294,0.342911,-0.055546,p
0.323866,0.216101,0.384053,-0.02952,0.352526,0.52449,0.146169,-0.249348,0.128686,-0.087128,0.040125,-0.097733,0.011436,0.132126,0.038405,0.295205,0.042131,-0.122668,-0.235877,-0.056175,p
-0.332648,-0.196395,-0.133858,-0.02741,-0.242434,-0.186017,-0.084626,0.244297,0.49498,-0.0809,-0.203847,-0.343293,0.104318,0.122681,0.03566,-0.187614,-0.367243,-0.113899,-0.219015,-0.052159,p
-0.297668,-0.175743,-0.559617,-0.024528,0.24766,-0.166456,-0.075727,0.218608,0.106922,-0.072393,-0.182411,-0.081204,-0.157883,0.10978,-0.416736,0.245279,0.035006,-0.101922,0.288143,-0.046674,m
-0.317843,0.002034,-0.1279,-0.032547,0.029496,-0.177738,0.12968,-0.447523,-0.244866,-0.077299,0.266988,0.155362,-0.213336,0.11722,-0.44498,-0.179263,-0.350898,-0.108829,-0.209268,-0.049838,p
-0.114563,-0.060152,0.104829,-0.013478,0.259576,-0.174465,-0.07937,-0.217145,0.112067,-0.075876,0.262072,-0.321974,0.185447,0.115062,0.033445,-0.175963,-0.344438,0.581551,0.302007,-0.04892,p
0.180607,0.517846,0.067128,-0.016462,0.701649,-0.11172,0.081513,-0.139051,0.071763,-0.048588,0.16782,0.097656,-0.204581,0.073681,0.021417,0.164624,0.023495,-0.068407,0.193393,-0.031326,p
-0.118192,-0.190034,-0.605123,0.005407,-0.169692,-0.179992,-0.081885,-0.224024,0.115617,-0.07828,-0.197244,-0.332174,-0.103,0.118707,0.034505,-0.181537,-0.355349,-0.11021,0.311574,-0.05047,p
-0.110292,-0.057909,0.100921,-0.030757,0.087225,-0.167961,0.321986,0.220584,-0.571885,-0.073048,0.03364,0.374849,0.094193,0.110773,0.032199,-0.169403,0.403684,-0.102843,0.290748,-0.047096,m
0.395475,-0.258284,-0.176039,0.016099,-0.214537,-0.244635,0.178489,-0.304481,0.15714,-0.106393,0.367477,0.213837,0.013964,0.16134,0.046897,-0.246735,0.051447,-0.149791,0.423474,-0.068596,p
0.250282,0.056922,0.093025,-0.039425,-0.097233,-0.15482,0.296794,0.203326,0.099448,-0.067332,0.232563,0.345522,0.4762,0.102106,0.447406,0.228133,0.032559,-0.094797,0.268001,-0.043412,p
-0.120876,0.002107,0.110605,-0.046876,-0.085587,-0.184079,-0.083744,-0.463489,-0.626763,-0.080057,0.276513,-0.089801,0.265979,0.121402,0.035288,0.271246,0.038712,-0.112712,-0.216734,-0.051616,p
0.082581,-0.304765,0.103227,-0.025315,-0.225379,-0.171799,-0.282645,-0.213827,-0.236684,-0.074717,-0.410449,-0.08381,-0.141322,-0.582494,0.032934,-0.173274,0.036129,-0.105193,-0.202275,-0.048173,p
-0.265479,0.265479,-0.106829,-0.032495,0.167146,-0.148456,0.284593,-0.184773,0.09536,-0.064564,0.223002,0.331318,0.120421,0.097909,0.429014,-0.14973,0.03122,0.494853,-0.174791,-0.041627,p
0.243027,-0.15872,-0.108179,-0.022152,-0.016173,0.258081,0.109685,-0.187109,-0.511862,-0.065381,0.225821,-0.277438,0.481752,0.099146,0.028819,-0.151623,-0.296794,-0.092049,-0.177001,-0.042153,p
-0.342945,-0.202475,-0.138001,-0.035118,-0.193421,-0.191775,-0.087245,-0.23869,-0.264205,-0.083404,0.288074,0.167632,-0.375868,0.126478,-0.480123,-0.193421,0.04033,-0.117424,-0.225795,-0.053774,m
-0.121889,-0.130121,0.111532,-0.01434,-0.16544,0.318664,-0.084446,0.0064,0.493929,-0.080728,0.037177,-0.090554,0.594839,-0.254134,0.035584,0.27352,0.039036,-0.113657,-0.21855,-0.052048,m
-0.124253,-0.267185,0.362743,-0.00785,-0.169731,-0.189222,0.362743,-0.235512,-0.260688,-0.082294,0.037899,0.1654,-0.036816,0.124794,0.036274,0.278825,0.454782,-0.115861,0.327551,-0.053058,m
-0.132135,0.217059,0.120908,-0.029651,-0.137893,-0.019144,-0.331058,0.26427,0.129256,-0.087514,0.040303,0.449087,-0.140484,-0.275498,0.038575,0.296513,0.483632,-0.123211,-0.236922,-0.056424,m
-0.157933,-0.082924,-0.173073,0.015828,-0.162062,0.412897,-0.109418,0.315866,0.154492,-0.104601,-0.263566,-0.117332,-0.016516,0.158621,0.046107,-0.242577,-0.474832,-0.147267,0.416338,-0.06744,p
-0.113983,-0.307928,-0.12491,-0.01341,-0.247833,-0.173582,-0.285579,0.005985,0.461892,-0.075492,-0.41471,-0.08468,-0.295512,0.11448,0.033276,-0.175072,-0.342694,-0.106285,-0.204375,-0.048673,p
-0.297022,-0.116433,0.318407,-0.030415,-0.150887,-0.166095,0.318407,0.218133,0.10669,-0.072236,0.249498,0.145184,0.17655,0.109542,0.031841,0.244746,0.03493,0.553648,0.287517,-0.046573,p
0.318757,0.072496,-0.141889,-0.029055,-0.227079,0.516217,0.377995,0.258955,0.126657,-0.085754,-0.216078,0.172355,-0.261494,0.130042,0.0378,0.290549,0.041467,-0.120733,-0.232157,-0.055289,p
0.361897,0.082308,-0.161092,-0.032987,-0.214896,0.181269,0.163334,0.294001,-0.308413,-0.09736,-0.534839,0.195681,-0.212334,0.147641,0.042915,-0.225785,0.047079,-0.137072,-0.263576,-0.062772,p
0.077333,0.001841,-0.11577,-0.040968,-0.02831,-0.015306,-0.073191,-0.40508,-0.221643,-0.069968,-0.384366,0.140627,-0.152595,-0.545477,0.030841,-0.162262,0.386667,-0.098508,0.278492,-0.045111,p
0.244812,-0.159886,0.290308,-0.038563,-0.136271,-0.151437,0.290308,0.198883,0.097275,-0.065861,-0.361802,-0.279476,0.046796,0.099875,0.029031,0.223147,-0.298974,0.504789,-0.178301,-0.042463,p
-0.126443,0.207709,-0.138564,-0.035261,0.05482,-0.192557,-0.316797,-0.239664,0.512384,-0.083745,-0.460044,-0.093937,-0.327816,0.126994,0.036914,-0.19421,0.040495,-0.117904,-0.226716,-0.053993,p
0.106849,0.081727,-0.159956,-0.032754,-0.226737,0.17999,-0.101125,0.007664,-0.306237,-0.096673,0.04452,0.1943,0.601027,0.1466,0.042612,-0.224192,-0.438845,-0.136106,-0.261717,-0.062329,p
-0.456915,0.093942,-0.183863,-0.046788,0.096866,-0.255507,-0.116239,-0.318013,0.164124,-0.111122,-0.279998,0.22334,-0.274515,-0.349814,0.048981,-0.2577,0.053733,-0.156448,-0.300833,-0.071644,p
-0.113756,-0.307314,0.332097,0.005205,-0.205454,0.453535,0.126395,-0.436187,-0.238664,-0.075341,0.034697,-0.084511,0.075341,0.114251,0.03321,0.255269,-0.34201,-0.106073,-0.203967,-0.048575,p
0.268328,0.061027,0.318195,-0.024458,-0.055565,-0.165984,0.318195,0.217987,0.441673,0.425051,0.033244,-0.306322,0.218224,0.109468,0.031819,0.244582,0.034906,-0.101632,-0.195428,-0.046542,p
0.07095,-0.261838,0.282954,-0.037586,-0.1457,-0.014042,0.282954,-0.183709,-0.502559,-0.064192,0.221717,0.129018,-0.139999,0.097344,0.028295,0.217494,0.03104,0.492001,0.255503,-0.041387,p
0.213745,-0.264817,0.253468,-0.03367,-0.121627,-0.132219,0.096469,-0.164565,0.084931,-0.057503,-0.315889,-0.24401,0.107251,0.0872,0.025347,0.522068,-0.261034,0.440731,-0.155675,-0.037074,p
-0.286166,-0.283877,-0.327374,-0.006639,-0.168037,-0.160024,0.30677,0.210161,-0.220463,-0.069596,0.24038,0.357136,-0.010989,0.105538,0.462445,-0.161398,0.033653,-0.097983,-0.188412,-0.044871,m
0.256588,-0.167577,-0.114216,-0.023388,-0.105133,-0.158721,0.115805,0.208449,0.101954,-0.069029,-0.173935,0.138739,-0.090828,0.104679,-0.39737,0.233881,0.381476,0.52907,0.274753,-0.044505,p
