@relation segment1-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute Class {m,p}

@data
0.608697,0.120835,0,0,0.064632,0.002089,0.001243,0.000098,0.008756,0.008918,0.010327,0.007015,0.832089,0.141187,0.565476,0.010298,0.116667,0.247367,p
0.110672,0.416661,0,0,0.0133,0.000244,0.013666,0.00011,0.037686,0.050263,0.041973,0.021045,0.908585,0.161185,0.455415,0.045656,0.564155,0.360323,m
0.529629,0.387488,0,0,0.032316,0.000109,0.044728,0.000513,0.443578,0.424644,0.507371,0.393602,0.561559,0.542348,0.193549,0.507368,0.267215,0.177554,p
0.54941,0.474983,0,0,0.009504,0.000063,0.014909,0.000225,0.043115,0.053483,0.050829,0.024948,0.89178,0.178821,0.444032,0.051545,0.545639,0.322731,m
0.996049,0.754162,0,0,0.074145,0.002026,0.057143,0.001116,0.331266,0.30876,0.3925,0.287613,0.572762,0.503533,0.244782,0.392473,0.307466,0.171899,m
0.343868,0.520826,0,0,0.06273,0.001158,0.045963,0.001523,0.055757,0.029999,0.087639,0.046783,0.638056,0.297648,0.510436,0.087614,0.695091,0.106029,m
0.142305,0.058322,0,0,0.045625,0.000737,0.02236,0.000551,0.878639,0.833878,0.942565,0.852686,0.244408,0.645881,0.349142,0.942567,0.196096,0.113994,m
0.731221,0.737491,0,0,0.06273,0.001271,0.043485,0.000908,0.348299,0.329023,0.407241,0.30399,0.589548,0.496467,0.2391,0.407208,0.294772,0.176413,m
0.363649,0.145817,0,0,0.072243,0.001642,0.039756,0.001307,0.878639,0.846016,0.934487,0.849574,0.328354,0.607067,0.326376,0.93446,0.177192,0.124189,m
0.770755,0.958324,0,0,0.053226,0.00114,0.026089,0.00087,0.057566,0.042955,0.046387,0.083414,0.714552,0.091763,0.764707,0.078796,0.509452,0.893374,p
0.300412,0.516658,0,0,0.100754,0.001985,0.039756,0.000691,0.330228,0.299024,0.402077,0.28371,0.513051,0.554119,0.22391,0.40206,0.334658,0.16466,p
0.754924,0.949989,0.333329,0,0.085551,0.002456,0.050936,0.000946,0.105605,0.089155,0.096466,0.130937,0.686564,0.112942,0.759025,0.123713,0.344315,0.927826,p
0.138355,0.966659,0.333329,0,0.064632,0.001868,0.044728,0.000513,0.092937,0.072137,0.080283,0.126269,0.660443,0.092944,0.817834,0.119275,0.452237,0.908655,p
0.747023,0.391655,0,0,0.064632,0.002315,0.048449,0.001213,0.318864,0.300659,0.373345,0.278251,0.606352,0.468242,0.267548,0.373329,0.296005,0.175972,p
0.035583,0.745826,0,0,0.09125,0.007036,0.055908,0.001917,0.229787,0.213932,0.272465,0.199531,0.651126,0.390592,0.347248,0.272458,0.305708,0.17195,m
0.328066,0.120835,0,0,0.039917,0.000167,0.027332,0.001531,0.888194,0.85657,0.942565,0.859701,0.332089,0.602362,0.330183,0.942567,0.174201,0.123463,m
0.90513,0.441666,0,0,0.11216,0.000936,0.032305,0.000624,0.27213,0.244749,0.3299,0.236952,0.557844,0.472946,0.309292,0.329891,0.335023,0.157474,p
0.517777,0.30416,0,0,0.102656,0.001239,0.019882,0.000331,0.061958,0.053483,0.078061,0.053007,0.755592,0.223542,0.510436,0.078057,0.380479,0.152312,p
0.134404,0.27082,0,0.500005,0.266158,0.193813,0.175159,0.145509,0.094241,0.061583,0.128862,0.088848,0.578364,0.320008,0.535115,0.128862,0.63742,0.087454,m
0.790507,0.624991,0,0,0.087445,0.000525,0.257148,0.069721,0.291505,0.26095,0.340949,0.268124,0.529856,0.437654,0.394693,0.340928,0.302991,0.118404,m
0.466392,0.433331,0,0.500005,0.083649,0.001587,0.111808,0.002121,0.052669,0.025937,0.085418,0.043646,0.632454,0.301171,0.510436,0.085424,0.767237,0.109661,m
0.217394,0.541664,0,0,0.005699,0.000185,0.007459,0,0.001277,0,0.003692,0,0.82462,0.143529,0.569264,0.00367,0.555548,0.159446,p
0.786557,0.083327,0,0,0.072243,0.001235,0.113043,0.001934,0.078485,0.060791,0.109736,0.062369,0.686564,0.30001,0.457309,0.109717,0.500936,0.146448,p
0.245076,0.699983,0,0,0.022812,0.000222,0.034783,0.000407,0.082344,0.071319,0.062599,0.113795,0.731338,0.056471,0.804557,0.107498,0.419772,0.854304,p
0.086969,0.424996,0,0,0.02091,0.000289,0.014909,0.000352,0.009794,0.000818,0.022847,0.004694,0.768662,0.196477,0.540797,0.022814,0.981484,0.135423,m
0.474322,0.295825,0,0,0.019007,0.000348,0.013666,0.000322,0.742561,0.677467,0.834329,0.706928,0.147392,0.747073,0.284632,0.834329,0.2621,0.117418,m
0.316214,0.558334,0,0.500005,0.155892,0.004572,0.167708,0.004412,0.093708,0.072137,0.133304,0.072496,0.654841,0.343529,0.419353,0.133271,0.53274,0.164842,m
0.699588,0.716653,0.333329,0,0.093153,0.002419,0.104349,0.002668,0.388567,0.362243,0.461705,0.335927,0.527988,0.574117,0.176465,0.461711,0.312374,0.174441,m
0.363649,0.745826,0,0,0.188208,0.001836,0.058386,0.002333,0.373609,0.345224,0.4433,0.32659,0.518653,0.554119,0.218228,0.443307,0.303607,0.166476,m
0.928833,0.129147,0,0,0.024715,0.000466,0.031062,0.001039,0.943179,0.934354,0.970547,0.92128,0.472012,0.485877,0.375715,0.970558,0.125137,0.127925,m
0.770755,0.970827,0,0,0.043722,0.000556,0.080746,0.005014,0.053947,0.048628,0.046387,0.067037,0.779846,0.108237,0.67173,0.063321,0.383379,0.904011,p
0.889328,0.499988,0,0,0,0,0,0,0,0,0,0,0.833956,0.131758,0.578753,0,0,0.511052,p
0.498025,0.291658,0,0,0.832693,0.44587,0.494414,0.189781,0.296668,0.254459,0.34317,0.287613,0.447757,0.424702,0.499053,0.343147,0.366941,0.095315,m
0.660082,0.824986,0,0,0.045625,0.000674,0.016152,0.000513,0.15697,0.128865,0.138439,0.203433,0.589548,0.079992,0.910831,0.192183,0.390342,0.912183,p
0.375501,0.345836,0,0,0.024715,0.000289,0.009945,0.00031,0.140975,0.116702,0.19074,0.111474,0.62127,0.403523,0.356737,0.190704,0.451553,0.161054,p
0.731221,0.004168,0,0,0.015202,0.000276,0.052179,0.001421,0.043621,0.028364,0.075119,0.024948,0.714552,0.292944,0.440225,0.075098,0.687306,0.165568,p
0.284581,0.033317,0,0,0.032316,0.000393,0.021125,0.000492,0.888966,0.850079,0.948478,0.862048,0.281713,0.627065,0.341566,0.948455,0.185548,0.117522,m
0.924882,0.770832,0,0,0.057031,0.001343,0.049692,0.000831,0.329457,0.304697,0.388086,0.290725,0.557844,0.490602,0.280844,0.388064,0.294247,0.162767,m
0.375501,0.516658,0,0,0.0133,0.000063,0.003729,0.000025,0.013414,0.007308,0.029453,0.002347,0.787315,0.211771,0.497159,0.029442,0.927785,0.186842,p
0.3676,0.387488,0,0,0.226232,0.001434,0.02236,0.000373,0.388567,0.35657,0.460984,0.342176,0.488797,0.570594,0.222016,0.460972,0.303082,0.160951,p
0.509876,0.087495,0,0,0.038015,0.001054,0.018639,0.000607,0.414648,0.395462,0.469811,0.374114,0.569028,0.494125,0.26376,0.469819,0.248995,0.168189,p
0.003951,0.34998,0.333329,0,0.07034,0.001352,0.019882,0.000658,0.387795,0.346042,0.474975,0.335161,0.421636,0.641177,0.176465,0.474967,0.337763,0.157189,p
0.304363,0.404158,0,0,0.028511,0.000439,0.036026,0.000848,0.119285,0.138575,0.131833,0.087291,0.929105,0.219998,0.339653,0.132531,0.378836,0.314715,m
0.312264,0.299993,0.333329,0,0.057031,0.001791,0.033548,0.000411,0.34468,0.333061,0.388807,0.308658,0.643657,0.424702,0.299822,0.388804,0.24968,0.179733,p
0.407105,0.38332,0.333329,0,0.032316,0.000538,0.014909,0.000433,0.410523,0.380871,0.48161,0.363221,0.498133,0.569412,0.214421,0.481595,0.287397,0.163363,p
0.466392,0.59165,0,0,0.172996,0.005585,0.001243,0.000098,0.023474,0.021899,0.02579,0.022601,0.815303,0.148233,0.571158,0.025772,0.085023,0.138095,p
0.225295,0.562501,0.333329,0,0.11977,0.007113,0.055908,0.00336,0.158514,0.132085,0.209145,0.130172,0.600751,0.411771,0.364332,0.209137,0.429817,0.154335,p
0.739122,0.129147,0,0,0.026608,0.000547,0.037269,0.000912,0.759355,0.697731,0.83655,0.735779,0.166044,0.681173,0.371927,0.836519,0.241941,0.106418,m
0.071167,0.558334,0,0,0.030414,0.001687,0.047206,0.003165,0.014451,0.004881,0.023568,0.01403,0.763061,0.178821,0.574965,0.023554,0.457671,0.079645,m
0.537559,0.337501,0,0,0.252849,0.007443,0.017396,0.00025,0.069436,0.051873,0.103101,0.050661,0.690298,0.309419,0.438331,0.103089,0.608447,0.159057,p
0.359699,0.187493,0,0,0.015202,0.000032,0.018639,0.000411,0.878373,0.845224,0.932266,0.851895,0.32462,0.597658,0.345354,0.932269,0.17605,0.120453,m
0.375501,0.008335,0,0,0.028511,0.000479,0.012423,0.000153,0.918667,0.890607,0.959527,0.901,0.347007,0.54471,0.40797,0.959493,0.156575,0.110465,m
0.375501,0.770832,0,0,0.11977,0.001271,0.165222,0.002656,0.442806,0.408443,0.524304,0.388934,0.455226,0.627065,0.165082,0.524293,0.301598,0.163467,m
0.086969,0.491653,0,0,0.017105,0.000077,0.008702,0.00011,0.003593,0,0.010327,0,0.807834,0.164708,0.55218,0.010298,0.777785,0.159446,m
0.573113,0.945822,0,0,0.07034,0.000601,0.059629,0.001349,0.123915,0.109419,0.109736,0.152773,0.694033,0.092944,0.783685,0.144336,0.315251,0.903466,p
0.035583,0.20833,0.333329,0,0.076039,0.003211,0.069566,0.005184,0.132192,0.136148,0.160537,0.098209,0.819038,0.298829,0.324482,0.160522,0.419521,0.243942,m
0.280631,0.879165,0.333329,0,0.081746,0.002664,0.036026,0.00165,0.104301,0.085092,0.086889,0.14109,0.667911,0.072946,0.842513,0.133271,0.425434,0.893971,p
0.695637,0.499988,0,0,0.015202,0.000434,0.017396,0.000153,0.041571,0.055118,0.044194,0.025738,0.914187,0.154119,0.461097,0.050065,0.515868,0.37594,m
0.770755,0.341668,0,0,0.060836,0.002582,0.03354,0.000666,0.034838,0.014591,0.061878,0.025738,0.68283,0.269423,0.510436,0.061842,0.80863,0.120012,m
0.27273,0.774999,0,0.500005,0.093153,0.00203,0.118016,0.002363,0.382392,0.35657,0.450685,0.334371,0.53359,0.549415,0.210633,0.450674,0.298699,0.169667,m
0.351769,0.741659,0,0,0.030414,0.000787,0.023603,0.000598,0.089849,0.076174,0.062599,0.131728,0.710818,0.02236,0.88047,0.124452,0.4971,0.844394,p
0.18579,0.795813,0,0.500005,0.115965,0.001637,0.108079,0.002953,0.404322,0.379261,0.470561,0.357762,0.531723,0.54471,0.220122,0.470558,0.284521,0.167592,m
0.620548,0.729156,0,0,0.030414,0.000344,0.03354,0.001307,0.084154,0.068074,0.071427,0.11303,0.6959,0.090581,0.785579,0.106759,0.428858,0.900457,p
0.284581,0.38332,0,0,0.043722,0.00033,0.024846,0.001111,0.127801,0.140211,0.149488,0.09275,0.87873,0.265879,0.316887,0.149485,0.410297,0.276475,m
0.731221,0.862494,0,0,0.039917,0.000751,0.026089,0.000475,0.095518,0.07781,0.083946,0.124713,0.680962,0.098829,0.787473,0.117824,0.401347,0.911067,p
0.889328,0.687481,0,0,0.104559,0.003301,0.053422,0.00207,0.396844,0.367915,0.473504,0.342942,0.507469,0.592954,0.166995,0.473488,0.315868,0.171639,m
0.134404,0.354147,0.333329,0,0.072243,0.001017,0.063359,0.002783,0.151541,0.151556,0.184105,0.116907,0.785448,0.323531,0.318781,0.184104,0.399498,0.229544,m
0.221344,0.445834,0,0,0.096958,0.005544,0.027332,0.000632,0.13528,0.113456,0.175999,0.11303,0.639923,0.358823,0.409864,0.175997,0.418721,0.150599,p
0.743072,0.720821,0,0.500005,0.057031,0.00085,0.062116,0.001451,0.352691,0.334696,0.413126,0.305546,0.597016,0.504715,0.218228,0.413097,0.300936,0.181264,m
0.600796,0.279155,0,0,0.321287,0.005716,0.065845,0.002537,0.21121,0.197731,0.248175,0.184735,0.673513,0.358823,0.375715,0.248165,0.300205,0.172314,p
0.703538,0.216665,0,0,0.034219,0.00052,0.139132,0.004094,0.736121,0.675857,0.816645,0.707719,0.18283,0.691763,0.337759,0.816635,0.248128,0.112307,m
0.505926,0.720821,0.333329,0,0.076039,0.000918,0.080746,0.001315,0.315245,0.304697,0.360825,0.276695,0.660443,0.424702,0.282738,0.360812,0.275822,0.187023,m
0.217394,0.770832,0,0,0.081746,0.001434,0.099385,0.003169,0.349071,0.323351,0.412376,0.306311,0.544774,0.517646,0.250483,0.412357,0.297968,0.166113,m
0.747023,0.141649,0,0,0.022812,0.000674,0.017396,0.000395,0.759621,0.699341,0.840964,0.73032,0.17538,0.701192,0.330183,0.840957,0.244292,0.112878,m
0.916981,0.291658,0,0,0.02091,0.00033,0.023603,0.000399,0.63025,0.551873,0.771729,0.554946,0.091415,0.958823,0,0.771719,0.350046,0.144684,m
0.316214,0.612488,0,0,0.096958,0.001153,0.032305,0.001273,0.146644,0.122374,0.192211,0.121601,0.619403,0.384706,0.388992,0.192183,0.419155,0.151352,p
0.683786,0.354147,0.666671,0,0.076039,0.000692,0.021125,0.000636,0.384441,0.394644,0.404269,0.353069,0.781713,0.317646,0.332077,0.404278,0.174589,0.222228,p
0.699588,0.099998,0,0,0.015202,0.000348,0.008702,0.000182,0.093975,0.075382,0.127391,0.076399,0.67538,0.314123,0.445926,0.127382,0.459292,0.149562,p
0.960466,0.295825,0,0,0.02091,0.001027,0.060872,0.001828,0.108187,0.085092,0.148767,0.087291,0.639923,0.351777,0.421247,0.148746,0.481598,0.146656,p
0.826091,0.149984,0,0,0.017105,0.000213,0.014909,0.000352,0.676984,0.602111,0.804875,0.612622,0.100751,0.904715,0.077806,0.804859,0.320091,0.137835,m
0.039534,0.212498,0,0,0.030414,0.000506,0.016152,0.000284,0.465535,0.418971,0.561142,0.408423,0.363811,0.70001,0.140422,0.561131,0.322763,0.154413,p
0.280631,0.087495,0.333329,0.500005,0.134982,0.002727,0.050936,0.001421,0.392958,0.354142,0.482331,0.335161,0.440308,0.652948,0.138528,0.482335,0.344406,0.165127,p
0.679835,0.612488,0.333329,0,0.064632,0.003704,0.026089,0.000348,0.058338,0.051873,0.078061,0.043646,0.770529,0.239996,0.468692,0.078057,0.472968,0.191304,p
0.577064,0.474983,0,0,0.218631,0.003957,0.029819,0.000551,0.301299,0.271477,0.364518,0.262665,0.531723,0.505896,0.282738,0.36451,0.324635,0.159109,p
0.142305,0.47915,0,0,0.0133,0.000063,0.009945,0.000182,0.040267,0.054301,0.044916,0.021836,0.917902,0.163527,0.442138,0.049326,0.581347,0.360686,m
0.300412,0.729156,0,0,0.068437,0.002691,0.052179,0.002567,0.243732,0.226913,0.287927,0.212795,0.639923,0.401181,0.341566,0.287933,0.303379,0.169149,m
0.924882,0.045819,0,0,0.039917,0.000393,0.02236,0.000352,0.959467,0.963536,0.980124,0.932197,0.555977,0.457652,0.335865,0.980116,0.109658,0.150755,m
0.770755,0.491653,0,0,0.028511,0.000439,0.014909,0.000132,0.044153,0.057546,0.048608,0.026504,0.91232,0.163527,0.44782,0.054475,0.540137,0.35446,m
0.031633,0.345836,0,0,0.02091,0.000556,0.02236,0.000484,0.789056,0.779578,0.845377,0.737335,0.516785,0.58825,0.165082,0.845366,0.176781,0.172729,m
0.928833,0.954157,0,0,0.087445,0.001682,0.075782,0.001769,0.156704,0.142638,0.131083,0.197209,0.686564,0.045881,0.867173,0.186295,0.329384,0.870622,p
0.003951,0.779167,0.333329,0,0.030414,0.000624,0.043485,0.00098,0.084926,0.070501,0.069955,0.114586,0.707084,0.079992,0.79128,0.108238,0.415776,0.883957,p
0.126503,0.441666,0,0,0.017105,0.000122,0.02236,0.000225,0.044925,0.053483,0.054493,0.026504,0.87873,0.188229,0.442138,0.054475,0.538584,0.304026,m
0.573113,0.358315,0,0,0.346002,0.004635,0.013666,0.000416,0.334354,0.335488,0.360104,0.305546,0.735072,0.334121,0.352949,0.360073,0.197123,0.202044,p
0.264829,0.433331,0,0,0.114062,0.003129,0.060872,0.002015,0.181508,0.134538,0.258474,0.144967,0.451492,0.543529,0.30361,0.258463,0.523539,0.160094,m
0.205542,0.17499,0,0,0.034219,0.000448,0.024846,0.00031,0.78879,0.76095,0.863061,0.735779,0.389933,0.674127,0.155593,0.863031,0.200479,0.155658,m
0.778656,0.724989,0,0,0.045625,0.001239,0.055908,0.001196,0.350109,0.331451,0.406491,0.307867,0.593282,0.484717,0.254271,0.406469,0.285548,0.174104,m
0.063237,0.412493,0.333329,0,0.043722,0.001275,0.060872,0.002164,0.027625,0.010553,0.042723,0.02806,0.707084,0.21059,0.580647,0.042698,0.806667,0.071447,m
0.304363,0.308328,0,0,0.188208,0.002121,0.145348,0.003317,0.340821,0.309577,0.407962,0.299296,0.509336,0.534121,0.259972,0.407948,0.315228,0.158953,p
0.418986,0.895811,0,0,0.053226,0.00312,0.079503,0.00185,0.054719,0.042137,0.043444,0.07872,0.729471,0.090581,0.75143,0.074359,0.526895,0.890365,p
0.790507,0.716653,0,0,0.064632,0.001931,0.052179,0.00129,0.366903,0.346042,0.43153,0.318019,0.572762,0.528235,0.204932,0.43153,0.303721,0.178332,m
0.150206,0.274987,0.333329,0,0.06273,0.001827,0.053422,0.00056,0.053707,0.023509,0.086889,0.047549,0.6082,0.303533,0.531308,0.086875,0.762055,0.096819,m
0.375501,0.758329,0,0,0.045625,0.001126,0.040999,0.001332,0.437111,0.399525,0.522112,0.38271,0.434707,0.642358,0.161294,0.522103,0.310297,0.161054,m
0.071167,0.216665,0,0,0.043722,0.001587,0.047206,0.002236,0.145872,0.14343,0.184105,0.107571,0.770529,0.349415,0.292227,0.184104,0.44726,0.221164,m
0.130454,0.524993,0,0,0.017105,0.000167,0.024846,0.000344,0.040773,0.056728,0.042723,0.023392,0.930972,0.150596,0.449714,0.051545,0.57363,0.38611,m
0.893278,0.387488,0,0.500005,0.017105,0.000552,0.069566,0.001519,0.136823,0.118311,0.173056,0.116142,0.66231,0.337644,0.421247,0.173039,0.380297,0.153764,p
0.81026,0.20833,0,0,0.019007,0.000407,0.01118,0.000331,0.049316,0.034037,0.081004,0.030407,0.712685,0.295306,0.438331,0.080987,0.64589,0.167125,p
0.849794,0.024981,0,0,0.022812,0.00052,0.028576,0.000738,0.879411,0.838734,0.940372,0.852686,0.272397,0.631769,0.34346,0.940348,0.189475,0.116821,m
0.035583,0.670834,0,0,0.146388,0.004427,0.149069,0.005311,0.312157,0.294169,0.362296,0.27593,0.610067,0.445881,0.299822,0.362292,0.278037,0.166502,m
0.071167,0.212498,0,0,0.384026,0.000895,0.014909,0.000263,0.437883,0.392216,0.530189,0.383475,0.37873,0.67765,0.161294,0.530181,0.329361,0.154128,p
0.604746,0.991665,0,0,0.11977,0.002324,0.101863,0.002554,0.125486,0.106966,0.103851,0.166012,0.666044,0.057652,0.869087,0.156853,0.398402,0.882919,p
0.802359,0.604153,0,0,0.017105,0.00028,0.044728,0.000403,0.165247,0.126437,0.168643,0.198765,0.513051,0.187069,0.81594,0.187774,0.389041,0.992035,p
0.3676,0.008335,0,0,0.036121,0.000511,0.037269,0.000899,0.987092,0.983799,0.993394,0.982067,0.496266,0.395296,0.497159,0.993372,0.100091,0.099881,m
0.201592,0.662499,0,0,0.019007,0.000457,0.021125,0.000284,0.177383,0.146676,0.167893,0.216673,0.565293,0.128235,0.857684,0.204699,0.34911,0.948218,p
0.81026,0.508323,0,0,0.001893,0.000136,0.001243,0.000098,0.002582,0,0.007385,0,0.815303,0.1553,0.559775,0.007368,1,0.159446,p
0.980219,0.316663,0,0,0.49239,0.329996,0.299382,0.044739,0.221004,0.205831,0.261416,0.192516,0.658575,0.37766,0.360544,0.261421,0.312489,0.173066,p
0.312264,0.470815,0,0,0.019007,0.000163,0.009945,0.000021,0.03561,0.048628,0.039781,0.018724,0.91232,0.160004,0.453521,0.044917,0.60847,0.363721,m
0.521728,0.379153,0,0.500005,0.754752,0.377727,0.668321,0.35203,0.306994,0.273113,0.349055,0.294628,0.501867,0.405885,0.474393,0.349036,0.3979,0.105329,m
0.245076,0.46248,0,0,0,0,0,0,0.002315,0,0.006635,0,0.81717,0.152938,0.561669,0.006628,1,0.159446,m
0.592895,0.324998,0,0,0.287068,0.004617,0.016152,0.000284,0.221004,0.199366,0.271744,0.187848,0.613802,0.427065,0.326376,0.271719,0.351279,0.167488,p
0.075118,0.46248,0,0,0.053226,0.001194,0.039756,0.001073,0.423431,0.376016,0.518419,0.367889,0.371261,0.687058,0.153699,0.518405,0.342374,0.153738,p
0.051386,0.412493,0,0,0.058934,0.005395,0.059629,0.000738,0.124953,0.137757,0.142132,0.094306,0.882464,0.24354,0.349142,0.142118,0.368858,0.285244,m
0.782606,0.370817,0,0,0.081746,0.001452,0.054665,0.004353,0.042343,0.020264,0.07659,0.027295,0.667911,0.305875,0.466798,0.076577,0.773813,0.137316,m
0.142305,0.279155,0,0,0.034219,0.000181,0.057143,0.002074,0.305451,0.299842,0.343892,0.26968,0.697767,0.388229,0.30361,0.343887,0.258927,0.194417,p
0.924882,0.312496,0,0,0.009504,0.000018,0.006216,0.000047,0.085964,0.056728,0.139911,0.05691,0.604485,0.41059,0.362438,0.139899,0.630936,0.155139,p
0.719369,0.712486,0,0,0.096958,0.002112,0.079503,0.00185,0.411056,0.385752,0.486023,0.355416,0.527988,0.58825,0.153699,0.486004,0.308836,0.176646,m
0.972318,0.162487,0,0,0.015202,0.000276,0.017396,0.00025,0.844813,0.796596,0.920496,0.809806,0.231338,0.694125,0.284632,0.920464,0.213539,0.122866,m
0.173909,0.57498,0,0,0.085551,0.003351,0.014909,0.000195,0.117209,0.098073,0.157594,0.09275,0.664177,0.352938,0.394693,0.157592,0.453333,0.163675,p
0.794458,0.712486,0,0,0.087445,0.001872,0.067088,0.001485,0.383936,0.361425,0.451406,0.333605,0.555977,0.545892,0.193549,0.451385,0.301598,0.177113,m
0.351769,0.512491,0,0,0.0133,0.000018,0.021125,0.00011,0.014718,0.007308,0.030925,0.004694,0.777979,0.212952,0.504754,0.030921,0.881484,0.173092,p
0.426887,0.47915,0,0,0.028511,0.000213,0.014909,0.000259,0.05086,0.064036,0.054493,0.034309,0.908585,0.161185,0.455415,0.058912,0.45032,0.357677,m
0.608697,0.037484,0,0,0.02091,0.00033,0.013666,0.000238,0.77873,0.717995,0.858618,0.751365,0.166044,0.698829,0.34346,0.858622,0.240114,0.110647,m
0.81421,0.433331,0,0,0.036121,0.00033,0.003729,0.000025,0.008517,0.003245,0.019155,0.002347,0.794784,0.184706,0.533222,0.019144,0.933333,0.164297,p
0.106722,0.420828,0,0,0.024715,0.000421,0.012423,0.000119,0.041305,0.051873,0.047887,0.024157,0.893648,0.172935,0.451608,0.050065,0.544087,0.333394,m
0.114623,0.470815,0,0,0.02091,0.000109,0.013666,0.000081,0.041811,0.054301,0.047887,0.023392,0.906718,0.170594,0.442138,0.051545,0.571644,0.345224,m
0.976268,0.620823,0,0,0.102656,0.008963,0.048449,0.002719,0.306222,0.27066,0.378509,0.263456,0.490664,0.550596,0.252377,0.378506,0.354041,0.156203,m
0.023732,0.799981,0.333329,0.500005,0.133079,0.002881,0.121745,0.001981,0.376431,0.347652,0.448464,0.327356,0.514918,0.56589,0.203038,0.448455,0.314909,0.168578,m
0.577064,0.166655,0.333329,0,0.039917,0.001108,0.03354,0.001404,0.880715,0.853324,0.929324,0.854242,0.363811,0.572956,0.345354,0.929311,0.165548,0.123826,m
0.806309,0.745826,0,0,0.043722,0.001004,0.036026,0.00081,0.344946,0.326596,0.402077,0.301643,0.597016,0.487058,0.246676,0.40206,0.290799,0.177372,m
0.407105,0.46248,0,0,0.015202,0.000032,0.01118,0.000123,0.044659,0.059156,0.047887,0.027295,0.919769,0.157642,0.449714,0.053763,0.520068,0.371374,m
0.802359,0.058322,0,0,0.02091,0.00033,0.018639,0.000348,0.71443,0.64182,0.832857,0.657824,0.104485,0.868242,0.132827,0.83285,0.299589,0.13275,m
0.237146,0.337501,0,0,0.043722,0.001072,0.012423,0.00045,0.120323,0.09401,0.170835,0.091985,0.613802,0.402362,0.366226,0.170848,0.499703,0.15654,p
0.739122,0.258317,0,0,0.036121,0.000936,0.050936,0.001438,0.280141,0.260132,0.3299,0.246314,0.606352,0.436473,0.318781,0.329891,0.2971,0.166087,p
0.501975,0.554166,0,0,0,0,0,0,0,0,0,0,0.833956,0.131758,0.578753,0,0,0.511052,p
0.652181,0.724989,0,0,0.066535,0.000253,0.044728,0.000153,0.378001,0.354142,0.445521,0.328912,0.548508,0.54471,0.203038,0.445497,0.302534,0.173948,m
0.873497,0.212498,0,0,0.009504,0.000253,0.014909,0.000403,0.044659,0.029999,0.075869,0.025738,0.718287,0.291763,0.438331,0.075838,0.680822,0.169564,p
0.268779,0.199995,0,0,0.043722,0.000959,0.045963,0.001073,0.166259,0.165329,0.204731,0.126269,0.774244,0.3553,0.27895,0.204699,0.415297,0.225782,m
