@relation phoneme-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute class {p,m}

@data
0.570469,0.639314,0.286219,0.408789,0.361602,p
0.516378,0.633058,0.298131,0.325299,0.36837,p
0.279794,0.292488,0.480735,0.591666,0.320799,m
0.392121,0.567225,0.288928,0.315943,0.283947,p
0.384801,0.654817,0.268175,0.437063,0.592355,p
0.324236,0.375352,0.734651,0.601572,0.320799,p
0.435496,0.554841,0.286982,0.4133,0.253486,p
0.399248,0.699338,0.568176,0.44193,0.320799,p
0.657233,0.607414,0.471167,0.488156,0.387034,p
0.520392,0.434794,0.443257,0.442982,0.222101,p
0.340725,0.343463,0.582535,0.686258,0.164852,p
0.333117,0.438842,0.539728,0.520689,0.320799,m
0.625539,0.388277,0.298344,0.458408,0.238686,p
0.419157,0.643936,0.58504,0.280296,0.27831,p
0.312303,0.285783,0.462023,0.833581,0.091232,p
0.370207,0.336369,0.62929,0.641711,0.820135,m
0.326548,0.324672,0.49248,0.605364,0.958226,p
0.332252,0.42857,0.727033,0.232781,0.320799,p
0.313352,0.347264,0.414201,0.450327,0.538859,m
0.251524,0.154537,0.273018,0.571909,0.585008,p
0.317067,0.284672,0.474557,0.679184,0.773437,m
0.900651,0.181809,0.393501,0.342556,0.309193,p
0.32937,0.449473,0.531801,0.606451,0.211642,p
0.327562,0.495951,0.769231,0.562239,0.320799,p
0.32446,0.330105,0.469161,0.61647,0.320799,m
0.348374,0.541134,0.640537,0.266586,0.260695,p
0.341457,0.469078,0.469445,0.312685,0.29114,p
0.668375,0.496405,0.540592,0.517148,0.269922,p
0.317984,0.330226,0.54576,0.777763,0.206168,m
0.313486,0.368221,0.461072,0.636056,0.15106,m
0.309659,0.354105,0.42138,0.565792,0.651014,m
0.379076,0.313618,0.671862,0.713314,0.746394,m
0.404701,0.812569,0.269714,0.299107,0.470621,p
0.313068,0.330993,0.610388,0.860533,0.320799,p
0.550901,0.353612,0.345212,0.346813,0.330504,p
0.343701,0.452915,0.898251,0.185764,0.227941,p
0.786296,0.328102,0.438361,0.576411,0.256886,p
0.417461,0.659822,0.49927,0.449163,0.227704,p
0.480967,0.515141,0.290129,0.478636,0.448458,p
0.334913,0.526603,0.66383,0.474003,0.320799,p
0.353478,0.553088,0.287951,0.3214,0.320799,p
0.310521,0.308819,0.486691,0.777143,0.121726,m
0.390093,0.818913,0.242218,0.529165,0.253363,p
0.337041,0.365352,0.627879,0.53047,0.635495,m
0.568573,0.61836,0.57987,0.489526,0.278707,p
0.672189,0.45216,0.454771,0.458042,0.262229,p
0.373762,0.308882,0.713248,0.527442,0.426257,m
0.426038,0.415303,0.774404,0.210789,0.519713,m
0.340777,0.395477,0.79575,0.61187,0.20579,p
0.426825,0.414637,0.542865,0.286757,0.279924,p
0.479515,0.464116,0.433417,0.333183,0.340056,p
0.449429,0.603133,0.534981,0.306609,0.294282,m
0.304952,0.287375,0.466748,0.458298,0.426269,p
0.308138,0.356402,0.494992,0.450869,0.432428,p
0.329972,0.296611,0.43678,0.581416,0.68659,p
0.323906,0.321889,0.512351,0.805875,0.320799,p
0.305481,0.294398,0.523889,0.785131,0.167022,m
0.358677,0.408688,0.808493,0.580239,0.456802,p
0.303346,0.28116,0.499456,0.302384,0.2522,m
0.351943,0.521818,0.813587,0.219971,0.320799,p
0.436463,0.715832,0.293831,0.32182,0.290733,p
0.367072,0.342756,0.620423,0.612015,0.849318,m
0.654562,0.495849,0.323833,0.339364,0.343163,p
0.394439,0.571565,0.277267,0.469162,0.514036,p
0.345282,0.421944,0.531217,0.86814,0.153305,m
0.458345,0.526818,0.658852,0.570182,0.502105,m
0.372103,0.796713,0.600147,0.519767,0.269304,m
0.493876,0.610646,0.305434,0.331181,0.347999,p
0.430842,0.762429,0.234136,0.492137,0.392599,p
0.283925,0.346794,0.603221,0.645369,0.320799,m
0.404723,0.61599,0.285966,0.318084,0.366108,p
0.334736,0.3212,0.457091,0.664663,0.109891,m
0.589503,0.612644,0.287948,0.295071,0.501395,p
0.333023,0.316792,0.58407,0.143773,0.913526,m
0.439628,0.370375,0.324098,0.343986,0.336353,p
0.318836,0.321901,0.463543,0.287974,0.556516,m
0.525792,0.772198,0.536511,0.437755,0.320799,p
0.364795,0.607417,0.729199,0.519206,0.236636,p
0.871183,0.190406,0.401678,0.339388,0.342121,p
0.351266,0.557863,0.47786,0.424132,0.355411,p
0.882719,0.364615,0.334501,0.338092,0.307633,p
0.445265,0.290175,0.730768,0.529248,0.417533,m
0.335931,0.361569,0.550852,0.877238,0.320799,m
0.482784,0.370925,0.338462,0.375836,0.306182,p
0.329855,0.298622,0.489741,0.781153,0.632055,m
0.850515,0.346614,0.335169,0.343547,0.335199,p
0.498933,0.477585,0.433243,0.400605,0.350597,p
0.474204,0.333144,0.746529,0.698022,0.161997,m
0.378068,0.691702,0.500503,0.4408,0.282191,p
0.539367,0.716204,0.268031,0.318085,0.290526,p
0.331948,0.419233,0.821213,0.610703,0.232329,p
0.318409,0.294837,0.465735,0.680049,0.320799,p
0.318862,0.305409,0.462665,0.845894,0.074158,p
0.317123,0.330836,0.563594,0.546603,0.320799,m
0.367062,0.315869,0.708664,0.662632,0.755939,m
0.365261,0.420774,0.728978,0.608666,0.320799,m
0.92606,0.301598,0.331329,0.337562,0.306004,p
0.516627,0.474558,0.723443,0.240325,0.273466,m
0.563743,0.430442,0.446511,0.310057,0.647022,p
0.363326,0.597859,0.576286,0.455429,0.248602,p
0.2644,0.549786,0.61401,0.492709,0.412214,p
0.431485,0.477681,0.478109,0.409114,0.372351,p
0.400267,0.41703,0.651731,0.650884,0.653182,m
0.33382,0.550065,0.498777,0.41697,0.350426,p
0.348263,0.354878,0.513932,0.878231,0.851594,m
0.331495,0.670288,0.250057,0.421795,0.364497,p
0.479891,0.415999,0.413502,0.404613,0.298661,p
0.412973,0.654516,0.716653,0.528748,0.264888,m
0.451344,0.526718,0.47415,0.510336,0.320799,m
0.442556,0.417312,0.5084,0.488203,0.53328,m
0.345135,0.562261,0.274347,0.43183,0.291389,p
0.507401,0.410949,0.432535,0.405993,0.353554,p
0.360253,0.48553,0.572374,0.45481,0.320799,p
0.421802,0.590916,0.549681,0.64,0.226976,p
0.361633,0.466563,0.653063,0.786052,0.320799,m
0.424159,0.526555,0.287049,0.326955,0.347209,p
0.694164,0.346775,0.341663,0.387774,0.307928,p
0.452994,0.498992,0.624726,0.532533,0.602135,m
0.344847,0.354754,0.504026,0.637188,0.136692,m
0.367825,0.340235,0.554817,0.882405,0.079078,p
0.336255,0.341934,0.697398,0.206586,0.855749,m
0.368859,0.363678,0.449797,0.603939,0.569712,m
0.505105,0.479227,0.437295,0.400455,0.349911,p
0.331565,0.421163,0.834281,0.192113,0.320799,p
0.392613,0.787593,0.240003,0.446437,0.277642,p
0.420698,0.333577,0.69591,0.606528,0.469292,p
0.355285,0.712361,0.286644,0.316699,0.363008,p
0.352657,0.68256,0.283839,0.426082,0.225084,p
0.342612,0.458768,0.915196,0.180789,0.236508,p
0.355041,0.546669,0.466885,0.418607,0.353773,p
0.336197,0.636586,0.560593,0.486027,0.383547,p
0.7035,0.338991,0.341031,0.381792,0.307516,p
0.460608,0.420388,0.324369,0.340938,0.306253,p
0.414025,0.405885,0.698945,0.69472,0.040927,m
0.43732,0.628844,0.282894,0.414049,0.363742,p
0.318523,0.322663,0.486791,0.661118,0.533312,m
0.38458,0.68505,0.244384,0.307238,0.289958,p
0.322855,0.360037,0.717786,0.620185,0.164044,m
0.475983,0.055353,0.254253,0.72167,0.175179,p
0.332704,0.460151,0.658079,0.249315,0.25613,p
0.3615,0.377138,0.875488,0.203094,0.475908,p
0.398844,0.364698,0.799987,0.234727,0.263176,m
0.322642,0.401352,0.519771,0.597369,0.22598,p
0.83299,0.186094,0.384381,0.379412,0.300226,p
0.798251,0.191758,0.341223,0.376212,0.336646,p
0.378972,0.541525,0.606369,0.461877,0.275871,p
0.55947,0.687922,0.271017,0.477503,0.398981,p
0.491246,0.594105,0.523877,0.651594,0.228499,p
0.341686,0.362718,0.61445,0.596243,0.226062,m
0.342635,0.435752,0.517563,0.44481,0.404022,p
0.318179,0.32057,0.528248,0.440472,0.27483,p
0.316579,0.346644,0.602972,0.705417,0.320799,m
0.390555,0.68088,0.524463,0.586465,0.218208,m
0.516958,0.651454,0.292025,0.322627,0.376966,p
0.366831,0.686214,0.63386,0.274352,0.272106,p
0.327893,0.543292,0.496796,0.434998,0.320799,p
0.389563,0.452354,0.828443,0.207244,0.250791,m
0.331148,0.297005,0.476389,0.764723,0.696331,m
0.915643,0.18492,0.43056,0.409546,0.302496,p
0.31835,0.290275,0.454343,0.192666,0.698906,p
0.485846,0.358935,0.334559,0.378735,0.343464,p
0.463889,0.443254,0.760682,0.533065,0.42763,m
0.361097,0.744719,0.23601,0.477418,0.320799,p
0.601061,0.496386,0.320595,0.332549,0.342765,p
0.317239,0.29142,0.471571,0.61207,0.739052,p
0.40652,0.387823,0.67206,0.262304,0.406953,m
0.422869,0.456568,0.303838,0.262071,0.796112,p
0.384651,0.624439,0.550927,0.471404,0.320799,p
0.336801,0.319615,0.733484,0.571088,0.434685,p
0.691366,0.350867,0.344795,0.345304,0.332818,p
0.647071,0.286725,0.347628,0.374793,0.29642,p
0.272044,0.419077,0.926504,0.177704,0.320799,p
0.338697,0.336581,0.529183,0.229635,0.809323,p
0.358848,0.754606,0.251204,0.599273,0.233384,m
0.537754,0.632302,0.252695,0.31101,0.349178,p
0.350801,0.442865,0.752974,0.597149,0.142493,m
0.354606,0.331872,0.63338,0.521868,0.530086,p
0.399317,0.410803,0.796598,0.267659,0.453927,p
0.359509,0.390806,0.822288,0.211777,0.235448,p
0.377954,0.660723,0.274888,0.411561,0.287221,p
0.39264,0.540312,0.579401,0.43449,0.320799,p
0.377259,0.793884,0.238706,0.290431,0.320799,p
0.458233,0.476672,0.604954,0.466872,0.639895,m
0.358274,0.675454,0.57007,0.253061,0.320799,p
0.338609,0.357368,0.562521,0.616964,0.454624,m
0.418481,0.473304,0.312253,0.333922,0.306368,p
0.334101,0.409706,0.441686,0.460631,0.461002,p
0.835425,0.327322,0.408208,0.407822,0.305666,p
0.32459,0.425147,0.857734,0.20044,0.223358,p
0.853804,0.327537,0.404156,0.320143,0.482712,p
0.347834,0.413724,0.818939,0.609635,0.613269,m
0.358133,0.357823,0.541648,0.723331,0.624134,m
0.533293,0.584925,0.305981,0.323294,0.287638,p
0.337107,0.337102,0.681649,0.181194,0.89729,m
0.333662,0.409547,0.873592,0.166209,0.474295,p
0.353369,0.361057,0.795849,0.641713,0.692776,m
0.340797,0.388974,0.855615,0.238343,0.244117,p
0.329474,0.420418,0.761696,0.220459,0.263656,p
0.474204,0.333156,0.746575,0.698008,0.161979,m
0.325647,0.328401,0.538915,0.804611,0.166715,p
0.414311,0.379283,0.646003,0.566527,0.757558,m
0.45595,0.64365,0.283105,0.449329,0.612252,p
0.442939,0.612394,0.481777,0.302396,0.663592,p
0.418272,0.437049,0.748132,0.525712,0.641843,m
0.411072,0.560539,0.489686,0.444605,0.249233,m
0.40799,0.578953,0.703361,0.261202,0.320799,p
0.516882,0.686809,0.280286,0.303012,0.249365,p
0.35605,0.628565,0.299436,0.325252,0.300653,p
0.724927,0.398141,0.443628,0.334442,0.306059,p
0.729098,0.300472,0.490602,0.589935,0.236228,p
0.312924,0.321923,0.527714,0.528744,0.320799,m
0.353096,0.335124,0.543615,0.855166,0.728512,m
0.461476,0.451252,0.508277,0.781076,0.191714,p
0.342939,0.351498,0.651283,0.835369,0.184402,p
0.318874,0.40928,0.831462,0.18242,0.320799,p
0.316275,0.297406,0.507496,0.714329,0.320799,p
0.577543,0.360928,0.343933,0.373397,0.332427,p
0.400315,0.735606,0.53055,0.271093,0.286396,p
0.394216,0.388662,0.708869,0.570081,0.181627,p
0.266269,0.191086,0.28894,0.586299,0.739571,m
0.497395,0.710323,0.269282,0.316457,0.418331,p
0.308157,0.289014,0.480645,0.477094,0.246114,m
0.318359,0.319452,0.587029,0.564609,0.525715,p
0.451623,0.687695,0.248497,0.300975,0.280052,p
0.35227,0.681056,0.228064,0.24592,0.660694,p
0.412924,0.754962,0.527365,0.289054,0.281365,p
0.546715,0.567568,0.679102,0.297198,0.290123,m
0.535725,0.584953,0.297436,0.329627,0.350655,p
0.360427,0.548476,0.308096,0.330776,0.300975,p
0.38191,0.44393,0.800749,0.228783,0.262594,p
0.425256,0.672959,0.280072,0.419982,0.262721,p
0.845402,0.37107,0.411016,0.518186,0.250737,p
0.352669,0.393609,0.831884,0.593999,0.425938,p
0.319457,0.448628,0.473312,0.596355,0.590434,m
0.277298,0.330629,0.59862,0.886857,0.070983,p
0.825211,0.167854,0.336831,0.341221,0.308119,p
0.44923,0.389623,0.576364,0.571354,0.26346,m
0.311002,0.288337,0.469743,0.314495,0.212162,p
0.336799,0.48292,0.65644,0.477856,0.27014,p
0.375329,0.319082,0.646421,0.835299,0.320799,p
0.333156,0.360078,0.617849,0.535203,0.682841,m
0.320294,0.331813,0.590109,0.245561,0.187307,m
0.726405,0.395529,0.452588,0.56998,0.430504,p
0.311421,0.298966,0.448208,0.616209,0.644819,p
0.272536,0.34133,0.654001,0.574063,0.320799,m
0.324772,0.427629,0.542137,0.655785,0.197089,p
0.323622,0.427448,0.758273,0.213719,0.253746,p
0.402863,0.738252,0.536342,0.273131,0.285162,p
0.338671,0.377188,0.857626,0.239209,0.240997,p
0.336054,0.480265,0.765959,0.236179,0.194598,p
0.328054,0.483907,0.557342,0.432875,0.370297,p
0.345627,0.742412,0.267607,0.315726,0.371909,p
0.467256,0.551106,0.756634,0.254238,0.277214,m
0.811228,0.350123,0.398671,0.386423,0.337616,p
0.666197,0.303137,0.338734,0.339912,0.308134,p
0.39583,0.510074,0.292229,0.324319,0.302087,p
0.375399,0.415368,0.743978,0.258458,0.265691,p
0.470397,0.517767,0.305147,0.397465,0.296098,p
0.338221,0.405076,0.486885,0.524519,0.537822,m
0.392283,0.690803,0.535462,0.474887,0.612847,p
0.398702,0.405229,0.721272,0.231094,0.421014,m
0.359306,0.494996,0.60448,0.470613,0.384139,p
0.412171,0.532869,0.267664,0.308588,0.281842,p
0.599617,0.370469,0.332766,0.384946,0.341112,p
0.317768,0.290588,0.454168,0.190515,0.320799,p
0.321269,0.453043,0.815741,0.172654,0.233259,p
0.403409,0.724382,0.598494,0.503939,0.265931,p
0.876256,0.174092,0.397999,0.384258,0.305745,p
0.584783,0.559852,0.309112,0.390377,0.36026,p
0.369574,0.413978,0.856794,0.566115,0.225898,p
0.303932,0.281629,0.449003,0.698557,0.16521,p
0.424202,0.570695,0.455686,0.416559,0.262237,p
0.376478,0.663573,0.272745,0.312978,0.320799,p
0.389257,0.421138,0.545128,0.754584,0.737785,m
0.314576,0.31602,0.6094,0.890438,0.320799,p
0.365809,0.648965,0.56279,0.477343,0.518653,p
0.389871,0.437315,0.71186,0.246553,0.263518,m
0.313915,0.310978,0.510869,0.818948,0.112685,m
0.493548,0.47481,0.742562,0.519007,0.41442,m
0.464103,0.556205,0.522014,0.705917,0.205364,m
0.436262,0.660607,0.666683,0.457744,0.280232,m
0.850136,0.336254,0.333439,0.343031,0.306543,p
0.356522,0.323359,0.725595,0.919245,0.129498,m
0.344758,0.329851,0.481357,0.633927,0.102689,m
0.318915,0.324928,0.529108,0.554421,0.569875,m
0.332189,0.37317,0.658704,0.17922,0.710163,m
0.273232,0.145569,0.193379,0.173073,0.206254,m
0.388435,0.706722,0.515078,0.299847,0.281748,p
0.820942,0.185272,0.450168,0.406423,0.30024,p
0.850162,0.323992,0.578692,0.299138,0.296925,p
0.693019,0.346586,0.34059,0.388475,0.307929,p
0.479286,0.366039,0.332378,0.376009,0.334659,p
0.619706,0.346789,0.394286,0.404915,0.289859,p
0.303245,0.279223,0.443127,0.478864,0.619122,p
0.365839,0.307643,0.570263,0.611618,0.518674,p
0.384053,0.754251,0.24141,0.513687,0.488371,p
0.385704,0.357266,0.720167,0.614577,0.677772,m
0.331469,0.505264,0.647367,0.524936,0.265776,p
0.316328,0.354532,0.577823,0.728596,0.320799,m
0.360652,0.399009,0.821665,0.701664,0.191859,p
0.518201,0.367323,0.717457,0.734837,0.21739,m
0.226517,0.092963,0.304582,0.335662,0.303481,p
0.374587,0.747669,0.228102,0.302575,0.283637,p
0.378292,0.617691,0.598936,0.450726,0.272124,p
0.498561,0.502098,0.294348,0.332748,0.300036,p
0.310786,0.321738,0.577352,0.358756,0.320799,p
0.304234,0.281791,0.446053,0.235349,0.320799,p
0.404874,0.587295,0.597067,0.280728,0.275727,p
0.367903,0.37682,0.85646,0.672326,0.202782,p
0.462466,0.696156,0.523315,0.448196,0.277996,m
0.536493,0.500685,0.313606,0.335799,0.343774,p
0.454596,0.489287,0.628771,0.482565,0.65612,m
0.847906,0.35506,0.337065,0.344811,0.309285,p
0.442658,0.720927,0.536937,0.296132,0.282252,p
0.320607,0.263659,0.329631,0.520747,0.086651,m
0.336125,0.35306,0.526752,0.777511,0.320799,m
0.316465,0.323589,0.514201,0.724275,0.320799,m
0.35082,0.544585,0.83055,0.213831,0.249456,p
0.704869,0.291469,0.344185,0.346696,0.331646,p
0.344845,0.457145,0.70997,0.209231,0.245464,p
0.426092,0.415247,0.774404,0.21086,0.519791,m
0.759938,0.349434,0.574612,0.296802,0.294357,p
0.427275,0.451736,0.520913,0.44574,0.524656,m
0.595303,0.403051,0.535392,0.717066,0.208517,p
0.371509,0.414001,0.575233,0.549472,0.320799,m
0.25997,0.081381,0.178306,0.227853,0.246622,p
0.413973,0.401994,0.31075,0.391994,0.296622,p
0.338441,0.421753,0.802866,0.205957,0.113261,m
0.330978,0.350445,0.23618,0.908288,0.058217,m
0.324118,0.396205,0.843537,0.577825,0.218309,p
0.372604,0.601798,0.281418,0.316317,0.296272,p
0.800064,0.505204,0.313844,0.336772,0.304261,p
0.717943,0.288715,0.385501,0.377253,0.336613,p
0.333962,0.549432,0.63713,0.583758,0.201264,p
0.888437,0.316462,0.336129,0.383318,0.339374,p
0.643949,0.382472,0.395949,0.386952,0.346206,p
0.449009,0.50187,0.28937,0.33286,0.320799,p
0.400371,0.667331,0.703835,0.507495,0.270666,m
0.31701,0.344805,0.546539,0.789726,0.320799,m
0.824416,0.332622,0.574865,0.301095,0.297379,p
0.476495,0.73291,0.276748,0.314451,0.288482,p
0.367556,0.350271,0.740774,0.590141,0.407375,p
0.543598,0.71548,0.280098,0.428854,0.420191,p
0.713047,0.431743,0.314582,0.341947,0.320799,p
0.329273,0.448216,0.740334,0.231527,0.320799,p
0.623517,0.455299,0.313739,0.384495,0.304481,p
0.628687,0.51284,0.461464,0.415854,0.44635,p
0.381827,0.688831,0.577666,0.479907,0.276491,p
0.380619,0.635992,0.248846,0.308445,0.320799,p
0.374713,0.429932,0.528512,0.618957,0.191419,m
0.457818,0.517881,0.302829,0.402462,0.298577,p
0.389512,0.765553,0.23535,0.298603,0.27388,p
0.333832,0.339573,0.513266,0.554933,0.091446,m
0.377934,0.647559,0.572399,0.529204,0.248153,m
0.31753,0.311208,0.470966,0.534528,0.320799,p
0.627313,0.339036,0.390229,0.404882,0.286189,p
0.318106,0.354631,0.711647,0.358756,0.320799,p
0.62434,0.388966,0.433525,0.430167,0.607386,p
0.386187,0.780576,0.251992,0.586547,0.253296,p
0.334241,0.324225,0.47755,0.275219,0.56483,p
0.328052,0.294111,0.190546,0.725117,0.087163,m
0.348038,0.518007,0.789202,0.23145,0.251982,p
0.392748,0.447136,0.743544,0.764024,0.19181,m
0.380364,0.583782,0.496372,0.420775,0.380111,p
0.404471,0.844169,0.25537,0.436848,0.38891,p
0.345579,0.408593,0.949694,0.148211,0.320799,p
0.482813,0.343609,0.928199,0.216635,0.258655,m
0.404966,0.43032,0.737911,0.244024,0.424859,p
0.428457,0.69104,0.574142,0.506871,0.456162,m
0.325026,0.323448,0.504135,0.180957,0.789817,p
0.499219,0.447043,0.817699,0.252268,0.274833,p
0.365047,0.461096,0.532348,0.46389,0.283866,p
0.413454,0.594076,0.26075,0.3039,0.28944,p
0.383946,0.666765,0.537246,0.249007,0.691142,p
0.310568,0.307493,0.490891,0.670495,0.566668,m
0.706102,0.34252,0.400753,0.397686,0.295713,p
0.390524,0.391771,0.654583,0.218887,0.197899,m
0.314903,0.337561,0.635256,0.502654,0.320799,p
0.564013,0.517395,0.517751,0.448979,0.419295,p
0.32636,0.31216,0.515857,0.520543,0.50079,m
0.358905,0.784254,0.701304,0.265724,0.277861,m
0.397836,0.726934,0.535328,0.286823,0.563265,p
0.328127,0.350239,0.658404,0.644291,0.750094,m
0.260986,0.1176,0.203286,0.213512,0.240853,p
0.581223,0.541891,0.63489,0.304757,0.29148,p
0.397111,0.618464,0.656741,0.647005,0.251836,m
0.335012,0.494643,0.670238,0.521643,0.220844,p
0.527721,0.374295,0.632827,0.242782,0.225885,m
0.316865,0.297395,0.453067,0.81822,0.091325,p
0.330522,0.354553,0.577853,0.609979,0.162214,m
0.791915,0.1881,0.386845,0.389436,0.305727,p
0.401388,0.688111,0.511212,0.451586,0.25186,p
0.786436,0.195331,0.396033,0.381431,0.29727,p
0.449163,0.367995,0.750937,0.773376,0.194775,m
0.337047,0.333789,0.490013,0.643184,0.614361,p
0.279237,0.358749,0.63611,0.641191,0.525358,m
0.745914,0.338469,0.339058,0.381102,0.305673,p
0.309595,0.308778,0.511451,0.358756,0.320799,m
0.653915,0.314354,0.34462,0.3821,0.308974,p
0.643288,0.448579,0.322234,0.382105,0.304955,p
0.403476,0.519134,0.309499,0.326807,0.320799,p
0.340915,0.562075,0.732523,0.223184,0.320799,p
0.408994,0.771863,0.542438,0.439984,0.374928,p
0.557972,0.604539,0.291328,0.270803,0.52428,p
0.327378,0.361253,0.539638,0.435877,0.630577,m
0.555897,0.327361,0.398473,0.392491,0.338398,p
0.34202,0.722219,0.271592,0.408592,0.359689,p
0.322501,0.324877,0.46728,0.645249,0.320799,m
0.357779,0.372993,0.839058,0.190073,0.194453,m
0.335927,0.32036,0.799804,0.547405,0.474714,p
0.459016,0.571758,0.529606,0.657435,0.219798,p
0.482935,0.686777,0.287188,0.311458,0.354005,p
0.497871,0.590394,0.289915,0.41249,0.374731,p
0.316721,0.49637,0.653951,0.184875,0.320799,p
0.348421,0.463222,0.971761,0.169541,0.210871,p
0.443319,0.450198,0.306858,0.398407,0.293822,p
0.35282,0.421741,0.638617,0.610411,0.49263,m
0.562889,0.471536,0.445317,0.394246,0.320799,p
0.459261,0.622606,0.304886,0.325882,0.294184,p
0.345804,0.485232,0.738759,0.224273,0.320799,p
0.371779,0.327417,0.753042,0.609841,0.124665,m
0.252358,0.359882,0.535279,0.68741,0.320799,m
0.360079,0.391267,0.500166,0.582801,0.320799,m
0.365405,0.561393,0.675749,0.25407,0.388714,p
0.3153,0.340739,0.471545,0.5622,0.320799,p
0.274884,0.299847,0.274035,0.511423,0.531775,m
0.335749,0.332394,0.548665,0.849992,0.062394,m
0.433348,0.763116,0.272474,0.313908,0.287471,p
0.424262,0.788697,0.275148,0.314628,0.287,p
0.674614,0.198561,0.390662,0.382033,0.343167,p
0.375333,0.586783,0.293245,0.408627,0.295887,p
0.651397,0.571607,0.298953,0.335972,0.320799,p
0.61879,0.313902,0.448582,0.417105,0.393713,p
0.43616,0.716318,0.2729,0.317112,0.288243,p
0.341078,0.588757,0.462237,0.423798,0.289572,p
0.482787,0.343583,0.928141,0.216635,0.258728,m
0.346183,0.444921,0.546674,0.870244,0.178707,m
0.444846,0.620956,0.272856,0.435261,0.267022,p
0.382182,0.583104,0.848302,0.21527,0.243685,p
0.620464,0.455408,0.314373,0.386424,0.3454,p
0.612518,0.43071,0.325071,0.343402,0.336688,p
0.471873,0.370131,0.332199,0.373889,0.320799,p
0.183971,0.078186,0.170567,0.161767,0.199489,m
0.365118,0.580609,0.288702,0.460352,0.443141,p
0.428935,0.650812,0.282753,0.413326,0.361763,p
0.574092,0.433937,0.451398,0.288649,0.639055,p
0.581146,0.541902,0.634818,0.304772,0.291354,p
0.44531,0.568003,0.297761,0.402933,0.289396,p
0.412411,0.569686,0.309237,0.329607,0.30323,p
0.386285,0.448088,0.656114,0.790353,0.185743,m
0.31897,0.323765,0.546119,0.73365,0.13362,m
0.272066,0.435781,0.634923,0.494524,0.249706,p
0.339197,0.296172,0.494478,0.872869,0.144718,p
0.411823,0.375793,0.765322,0.204636,0.150075,m
0.327009,0.465388,0.19791,0.287544,0.369369,p
0.351252,0.431378,0.787922,0.224086,0.253275,p
